epsilon,noisy_values,errors,runtimes,true_value
0.05,1108.6448155387704,9.644815538770445,9.5367431640625e-07,1099
0.05,1095.0492400410956,3.9507599589044275,0.0,1099
0.05,1044.4971445688982,54.50285543110181,0.0,1099
0.05,1094.8431036500147,4.156896349985345,0.0,1099
0.05,1080.1937168717684,18.8062831282316,1.1920928955078125e-06,1099
0.05,1122.9337829542287,23.933782954228718,9.5367431640625e-07,1099
0.05,1087.1112285217134,11.888771478286571,9.5367431640625e-07,1099
0.05,1070.5854138331795,28.414586166820527,0.0,1099
0.05,1097.466531170744,1.5334688292559804,0.0,1099
0.05,1095.9315634346146,3.0684365653853547,0.0,1099
0.1,1109.7839172831323,10.783917283132268,0.0,1099
0.1,1095.9459804587852,3.054019541214757,9.5367431640625e-07,1099
0.1,1093.7589838108327,5.24101618916734,1.1920928955078125e-06,1099
0.1,1095.043101188185,3.9568988118151083,0.0,1099
0.1,1093.5761889402568,5.42381105974323,0.0,1099
0.1,1103.9397603402208,4.939760340220801,0.0,1099
0.1,1103.9815204417248,4.981520441724797,1.1920928955078125e-06,1099
0.1,1081.3027341307181,17.697265869281864,9.5367431640625e-07,1099
0.1,1098.4244509933933,0.5755490066067068,9.5367431640625e-07,1099
0.1,1108.3371831733778,9.337183173377753,0.0,1099
0.2,1103.5217023195057,4.521702319505721,0.0,1099
0.2,1093.9821768267252,5.017823173274792,0.0,1099
0.2,1110.989758475695,11.989758475694998,9.5367431640625e-07,1099
0.2,1097.6205518837926,1.3794481162074135,7.152557373046875e-07,1099
0.2,1099.7551401388605,0.7551401388604972,1.1920928955078125e-06,1099
0.2,1100.3367962232585,1.3367962232584887,9.5367431640625e-07,1099
0.2,1089.8807938889406,9.119206111059384,0.0,1099
0.2,1105.9284331242254,6.928433124225421,0.0,1099
0.2,1104.8272994802262,5.827299480226202,1.1920928955078125e-06,1099
0.2,1095.7427483214542,3.2572516785457992,9.5367431640625e-07,1099
0.5,1099.6412684710356,0.6412684710355734,9.5367431640625e-07,1099
0.5,1100.176982121699,1.176982121698984,0.0,1099
0.5,1102.3462576237118,3.3462576237118355,0.0,1099
0.5,1098.2337094269992,0.7662905730007878,0.0,1099
0.5,1099.010741421957,0.010741421956936392,9.5367431640625e-07,1099
0.5,1097.8433981436624,1.156601856337602,9.5367431640625e-07,1099
0.5,1099.8068263710509,0.8068263710508745,0.0,1099
0.5,1097.291566174744,1.7084338252559519,0.0,1099
0.5,1098.5088467119324,0.4911532880676077,0.0,1099
0.5,1098.3874937485284,0.6125062514715864,9.5367431640625e-07,1099
1.0,1098.5396004323852,0.46039956761478606,9.5367431640625e-07,1099
1.0,1099.232007130991,0.23200713099095083,1.1920928955078125e-06,1099
1.0,1100.1395365723263,1.1395365723262785,0.0,1099
1.0,1097.3556343108157,1.6443656891842693,0.0,1099
1.0,1097.3060903384585,1.693909661541511,9.5367431640625e-07,1099
1.0,1100.5181533026532,1.518153302653218,1.1920928955078125e-06,1099
1.0,1099.295521040211,0.2955210402110424,9.5367431640625e-07,1099
1.0,1100.232931783166,1.2329317831658955,0.0,1099
1.0,1098.0443930402662,0.9556069597338137,0.0,1099
1.0,1099.0535486351505,0.053548635150491464,7.152557373046875e-07,1099
