epsilon,noisy_values,errors,runtimes,true_value
0.05,3904.515966533441,16.48403346655914,9.5367431640625e-07,3921
0.05,3914.830250609542,6.169749390458037,0.0,3921
0.05,3947.5047994189763,26.50479941897629,0.0,3921
0.05,3912.60221560408,8.397784395920098,9.5367431640625e-07,3921
0.05,3919.583212717339,1.416787282661062,9.5367431640625e-07,3921
0.05,3914.709757781415,6.290242218584808,1.1920928955078125e-06,3921
0.05,3909.717377297908,11.282622702091885,9.5367431640625e-07,3921
0.05,3973.011539592446,52.01153959244584,0.0,3921
0.05,3926.27822966299,5.2782296629898156,0.0,3921
0.05,3926.234335027125,5.234335027124871,0.0,3921
0.1,3911.8495027249883,9.15049727501173,0.0,3921
0.1,3922.6901316508083,1.6901316508083255,9.5367431640625e-07,3921
0.1,3915.2081831477717,5.791816852228294,9.5367431640625e-07,3921
0.1,3944.017118787844,23.017118787844083,0.0,3921
0.1,3927.5891580539173,6.589158053917345,0.0,3921
0.1,3916.455449377197,4.544550622802944,0.0,3921
0.1,3931.1626085321523,10.162608532152262,9.5367431640625e-07,3921
0.1,3911.732413666739,9.267586333261079,1.1920928955078125e-06,3921
0.1,3906.8811252852724,14.118874714727554,9.5367431640625e-07,3921
0.1,3926.803235608426,5.803235608425894,0.0,3921
0.2,3927.29148305441,6.291483054410037,0.0,3921
0.2,3920.027529810081,0.9724701899190222,0.0,3921
0.2,3922.4816840434532,1.4816840434532423,9.5367431640625e-07,3921
0.2,3925.0462700579706,4.04627005797056,7.152557373046875e-07,3921
0.2,3922.7874534202424,1.7874534202424002,0.0,3921
0.2,3918.8138072047077,2.1861927952922997,0.0,3921
0.2,3919.9472839027876,1.0527160972123966,0.0,3921
0.2,3919.9510477251138,1.0489522748862328,0.0,3921
0.2,3920.2209598867385,0.7790401132615443,9.5367431640625e-07,3921
0.2,3909.620957575006,11.379042424994168,1.1920928955078125e-06,3921
0.5,3917.142634718001,3.8573652819991366,0.0,3921
0.5,3919.1220423671425,1.8779576328574876,0.0,3921
0.5,3919.952912747638,1.0470872523619619,0.0,3921
0.5,3922.156408193347,1.1564081933470334,9.5367431640625e-07,3921
0.5,3918.355310069044,2.644689930955792,1.1920928955078125e-06,3921
0.5,3922.001836507884,1.001836507884036,9.5367431640625e-07,3921
0.5,3922.196298552066,1.196298552065855,0.0,3921
0.5,3920.723829356875,0.2761706431251696,0.0,3921
0.5,3920.1358953379768,0.8641046620232373,1.1920928955078125e-06,3921
0.5,3925.3526941280998,4.352694128099756,9.5367431640625e-07,3921
1.0,3921.382290793315,0.38229079331495086,9.5367431640625e-07,3921
1.0,3920.685744537215,0.3142554627847858,9.5367431640625e-07,3921
1.0,3920.727768079415,0.2722319205849999,0.0,3921
1.0,3920.797895722137,0.20210427786287255,0.0,3921
1.0,3916.7722476047284,4.2277523952716365,9.5367431640625e-07,3921
1.0,3921.56974123064,0.5697412306399201,9.5367431640625e-07,3921
1.0,3919.6690999290954,1.3309000709045904,1.1920928955078125e-06,3921
1.0,3921.0605092305914,0.06050923059137858,0.0,3921
1.0,3920.6810033134307,0.318996686569335,0.0,3921
1.0,3921.3433624294576,0.3433624294575566,7.152557373046875e-07,3921
