epsilon,noisy_values,errors,runtimes,true_value
0.05,1043.2656132871716,1.7343867128283819,9.5367431640625e-07,1045
0.05,1005.7096165100842,39.290383489915826,9.5367431640625e-07,1045
0.05,1100.8891102341775,55.88911023417745,1.1920928955078125e-06,1045
0.05,1035.9651799721476,9.034820027852447,7.152557373046875e-07,1045
0.05,1038.4154104409079,6.584589559092137,0.0,1045
0.05,1045.4576260589536,0.457626058953565,0.0,1045
0.05,1032.0124887988225,12.98751120117754,0.0,1045
0.05,971.8330864968568,73.16691350314318,1.1920928955078125e-06,1045
0.05,1004.4950462316069,40.50495376839308,9.5367431640625e-07,1045
0.05,1046.4333756681165,1.4333756681164687,9.5367431640625e-07,1045
0.1,1041.0842529578588,3.91574704214122,0.0,1045
0.1,1049.2788278574005,4.278827857400529,0.0,1045
0.1,1042.657057931546,2.342942068454022,0.0,1045
0.1,1044.6360295044076,0.3639704955924117,0.0,1045
0.1,1053.397845269815,8.39784526981498,9.5367431640625e-07,1045
0.1,1048.23684027654,3.2368402765400788,1.1920928955078125e-06,1045
0.1,1042.4396711715397,2.5603288284603423,0.0,1045
0.1,1053.755610868211,8.755610868211079,0.0,1045
0.1,1051.5215672371937,6.521567237193722,0.0,1045
0.1,1041.2989925354634,3.7010074645365876,1.1920928955078125e-06,1045
0.2,1043.3940799063741,1.6059200936258549,9.5367431640625e-07,1045
0.2,1046.0226598967338,1.022659896733785,9.5367431640625e-07,1045
0.2,1051.8469199746958,6.846919974695766,0.0,1045
0.2,1045.3845986161987,0.38459861619867297,0.0,1045
0.2,1035.9132775959197,9.08672240408032,1.1920928955078125e-06,1045
0.2,1042.766235086248,2.233764913752111,9.5367431640625e-07,1045
0.2,1051.2454397088038,6.245439708803815,9.5367431640625e-07,1045
0.2,1039.0406313751619,5.959368624838135,0.0,1045
0.2,1035.9127661832374,9.087233816762591,0.0,1045
0.2,1057.1337046882927,12.13370468829271,7.152557373046875e-07,1045
0.5,1045.4476153594294,0.4476153594293919,9.5367431640625e-07,1045
0.5,1041.4798782564412,3.520121743558775,9.5367431640625e-07,1045
0.5,1039.571786797938,5.428213202061897,0.0,1045
0.5,1046.8422146711728,1.8422146711727692,0.0,1045
0.5,1044.30310324128,0.6968967587199586,0.0,1045
0.5,1046.3636834407744,1.3636834407743663,9.5367431640625e-07,1045
0.5,1045.1133637859994,0.11336378599935415,1.1920928955078125e-06,1045
0.5,1046.04896320881,1.048963208809937,9.5367431640625e-07,1045
0.5,1043.3375259908212,1.6624740091788226,0.0,1045
0.5,1045.5852452556849,0.5852452556848675,0.0,1045
1.0,1046.394517368191,1.3945173681909182,0.0,1045
1.0,1047.1233655131139,2.1233655131138676,9.5367431640625e-07,1045
1.0,1045.250155483448,0.25015548344799754,7.152557373046875e-07,1045
1.0,1044.1957866961154,0.8042133038845805,9.5367431640625e-07,1045
1.0,1046.1132000399639,1.1132000399638855,0.0,1045
1.0,1044.581042415257,0.4189575847431115,0.0,1045
1.0,1043.870006666248,1.1299933337520542,9.5367431640625e-07,1045
1.0,1046.8724515659085,1.8724515659084773,9.5367431640625e-07,1045
1.0,1043.84904582439,1.150954175609968,9.5367431640625e-07,1045
1.0,1044.477071417038,0.5229285829620949,0.0,1045
