epsilon,noisy_values,errors,runtimes,true_value
0.05,1942.8710986670176,9.128901332982423,9.5367431640625e-07,1952
0.05,1968.3079119921215,16.30791199212149,9.5367431640625e-07,1952
0.05,1943.7064403405163,8.293559659483662,9.5367431640625e-07,1952
0.05,1963.7214487873514,11.721448787351392,1.1920928955078125e-06,1952
0.05,1900.0704426617779,51.92955733822214,0.0,1952
0.05,1903.8765147751594,48.12348522484058,0.0,1952
0.05,1937.6006126081404,14.399387391859591,0.0,1952
0.05,1920.807529846483,31.19247015351698,0.0,1952
0.05,1977.294960560136,25.294960560135905,9.5367431640625e-07,1952
0.05,1974.3320485887775,22.332048588777525,9.5367431640625e-07,1952
0.1,1969.6323730393938,17.63237303939377,7.152557373046875e-07,1952
0.1,1948.6011683628499,3.398831637150124,1.1920928955078125e-06,1952
0.1,1941.4495461106007,10.55045388939925,0.0,1952
0.1,1949.9419425399894,2.0580574600105592,0.0,1952
0.1,1946.2870951426146,5.712904857385411,9.5367431640625e-07,1952
0.1,1958.1553105166286,6.15531051662856,1.1920928955078125e-06,1952
0.1,1945.408101235095,6.591898764904954,9.5367431640625e-07,1952
0.1,1955.1080333557532,3.1080333557531503,9.5367431640625e-07,1952
0.1,1966.501065033195,14.501065033194891,0.0,1952
0.1,1937.6975747477904,14.30242525220956,0.0,1952
0.2,1956.4436193322588,4.443619332258777,0.0,1952
0.2,1942.76744426221,9.232555737790108,9.5367431640625e-07,1952
0.2,1952.343291107592,0.34329110759199466,7.152557373046875e-07,1952
0.2,1948.8843104764524,3.115689523547644,1.1920928955078125e-06,1952
0.2,1952.026520435944,0.026520435943893972,0.0,1952
0.2,1948.5685867589825,3.4314132410174807,0.0,1952
0.2,1958.5728589270766,6.572858927076595,0.0,1952
0.2,1953.922143210423,1.9221432104229734,9.5367431640625e-07,1952
0.2,1965.0483953817122,13.048395381712226,1.1920928955078125e-06,1952
0.2,1945.2499225532927,6.750077446707337,9.5367431640625e-07,1952
0.5,1951.2004393723496,0.7995606276504077,0.0,1952
0.5,1951.5071973949368,0.49280260506316154,0.0,1952
0.5,1950.45680991536,1.5431900846399458,0.0,1952
0.5,1951.743691075734,0.2563089242660226,9.5367431640625e-07,1952
0.5,1956.3819702219353,4.381970221935262,9.5367431640625e-07,1952
0.5,1951.308773092702,0.6912269072979598,7.152557373046875e-07,1952
0.5,1951.5498394036879,0.45016059631211647,0.0,1952
0.5,1951.903503515377,0.0964964846230032,0.0,1952
0.5,1952.016557516537,0.016557516536977346,9.5367431640625e-07,1952
0.5,1956.0783466860555,4.078346686055511,9.5367431640625e-07,1952
1.0,1952.818553618138,0.818553618137912,1.1920928955078125e-06,1952
1.0,1951.9232502757322,0.07674972426775639,9.5367431640625e-07,1952
1.0,1949.877796218423,2.1222037815769,0.0,1952
1.0,1951.6033817861032,0.39661821389677243,0.0,1952
1.0,1952.1976064348598,0.19760643485983564,1.1920928955078125e-06,1952
1.0,1951.7966755943464,0.203324405653575,9.5367431640625e-07,1952
1.0,1952.8780595697265,0.8780595697264744,9.5367431640625e-07,1952
1.0,1952.7518993947826,0.7518993947826402,0.0,1952
1.0,1953.8362681432664,1.8362681432663521,0.0,1952
1.0,1951.5011301614452,0.4988698385548105,1.1920928955078125e-06,1952
