epsilon,noisy_values,errors,runtimes,true_value
0.05,-6.084214727412624,6.084214727412624,9.5367431640625e-07,0
0.05,-21.349595069329816,21.349595069329816,0.0,0
0.05,-3.237466482688152,3.237466482688152,0.0,0
0.05,-36.17594488936713,36.17594488936713,0.0,0
0.05,24.913025905922012,24.913025905922012,1.1920928955078125e-06,0
0.05,44.45743656826199,44.45743656826199,9.5367431640625e-07,0
0.05,-15.495369859424073,15.495369859424073,9.5367431640625e-07,0
0.05,-0.16729064445473343,0.16729064445473343,7.152557373046875e-07,0
0.05,10.076949233661757,10.076949233661757,0.0,0
0.05,-1.9682767890398374,1.9682767890398374,0.0,0
0.1,12.600016588603058,12.600016588603058,0.0,0
0.1,10.692593421837067,10.692593421837067,9.5367431640625e-07,0
0.1,-21.206492836877658,21.206492836877658,1.1920928955078125e-06,0
0.1,-13.208532019875117,13.208532019875117,9.5367431640625e-07,0
0.1,-19.110957711812876,19.110957711812876,0.0,0
0.1,7.368238210473526,7.368238210473526,0.0,0
0.1,-13.324910738197616,13.324910738197616,9.5367431640625e-07,0
0.1,25.85570574847341,25.85570574847341,1.1920928955078125e-06,0
0.1,-3.9197429566327857,3.9197429566327857,9.5367431640625e-07,0
0.1,18.058143984237432,18.058143984237432,7.152557373046875e-07,0
0.2,0.8314400245857184,0.8314400245857184,0.0,0
0.2,-2.020440080386448,2.020440080386448,0.0,0
0.2,7.732783456823452,7.732783456823452,0.0,0
0.2,-3.289531351794581,3.289531351794581,9.5367431640625e-07,0
0.2,18.50109741856879,18.50109741856879,9.5367431640625e-07,0
0.2,-5.004742890279369,5.004742890279369,1.1920928955078125e-06,0
0.2,-0.8744569233666468,0.8744569233666468,0.0,0
0.2,3.411572569776596,3.411572569776596,0.0,0
0.2,0.10848512687109381,0.10848512687109381,0.0,0
0.2,-0.21965877664661793,0.21965877664661793,1.1920928955078125e-06,0
0.5,-0.4884541313885576,0.4884541313885576,9.5367431640625e-07,0
0.5,-1.1857055763468882,1.1857055763468882,9.5367431640625e-07,0
0.5,4.941141549112729,4.941141549112729,0.0,0
0.5,-0.5700393598567589,0.5700393598567589,0.0,0
0.5,0.47684104218534296,0.47684104218534296,0.0,0
0.5,-0.05575718884541484,0.05575718884541484,9.5367431640625e-07,0
0.5,-4.616057862850213,4.616057862850213,9.5367431640625e-07,0
0.5,0.5833957572599655,0.5833957572599655,1.1920928955078125e-06,0
0.5,-7.071584013541598,7.071584013541598,0.0,0
0.5,-2.370234051353378,2.370234051353378,0.0,0
1.0,0.6202520827600322,0.6202520827600322,0.0,0
1.0,-0.6467222569186319,0.6467222569186319,0.0,0
1.0,-0.8400857245510931,0.8400857245510931,1.1920928955078125e-06,0
1.0,-0.2090694418627754,0.2090694418627754,9.5367431640625e-07,0
1.0,1.2317461782487196,1.2317461782487196,0.0,0
1.0,-0.382045044130003,0.382045044130003,0.0,0
1.0,0.6825583756905228,0.6825583756905228,0.0,0
1.0,-0.07556953290662656,0.07556953290662656,9.5367431640625e-07,0
1.0,-1.4424685435662479,1.4424685435662479,9.5367431640625e-07,0
1.0,0.6593752696774343,0.6593752696774343,9.5367431640625e-07,0
